"code","area","perimeter","contactWithRoad","widthContactWithRoad","numberOfNeighborhood","HausDist","DisHausDst","CodeAppar","AspectRatio"
"25267-AA-1-Densifyed-0021","277.4397566079717","86.83600569283236","true","4.986340742458411","4","NA","NA","NA","0.40444672048453056"
"25267-New3Section-9","3165.809154775383","248.27971744611773","true","158.721144822293","3","NA","NA","NA","0.5028835655406364"
"25267-AB-5-Densifyed-0060","1156.5145576357345","137.65896252301008","true","26.179404341462554","4","NA","NA","NA","0.5807428118997268"
"25267-newSection6ConsolidationDivision-5","1014.8247237758122","154.8711701816637","true","81.78461371819733","3","NA","NA","NA","0.2796292313154383"
"25267-AA-2-Densifyed-0074","171.12256584161244","65.76285945459637","true","1.9721538620358348","4","NA","NA","NA","0.34916588220051675"
"25267-newSection1ConsolidationDivision-22","1790.8599672435244","340.94287570980276","true","20.5581632458889","4","NA","NA","NA","0.10581727767419875"
"25267-AA-1-Densifyed-0013","303.14512068007036","73.18479219813001","true","14.691476982012341","5","NA","NA","NA","0.9960324962792435"
"25267-newSection1ConsolidationDivision-72","880.9418272514275","135.84235599149662","true","20.775018989765822","5","NA","NA","NA","0.3293668119138401"
"25267-newSection6ConsolidationDivision-20","1073.0453473411426","150.04724225755675","true","21.23528619908727","5","NA","NA","NA","0.32453232989835634"
"25267-AA-1-Densifyed-0136","763.0396732109818","117.30843322529898","true","23.628664194257272","6","NA","NA","NA","0.4552192227140527"
"25267-AA-1-Densifyed-0192","1221.403004780623","203.70925492523622","true","4.98819986464226","6","NA","NA","NA","0.3942221566281369"
"25267-newSection1ConsolidationDivision-40","2307.3721041312683","297.1188153742434","true","19.959236261518196","5","NA","NA","NA","0.13186108141190947"
"25267-newSection1ConsolidationDivision-27","1405.1053791687355","276.25623400336633","true","19.17581433447422","4","NA","NA","NA","0.9989228893911928"
"25267-AB-4-Densifyed-0152","360.33956342172525","79.19896607097508","true","26.90771483392268","6","NA","NA","NA","0.47881266980186055"
"25267-AA-1-Densifyed-0033","453.82684690704104","115.61180867260975","true","4.991372878039451","4","NA","NA","NA","0.38943219549758606"
"25267-AA-6-Densifyed-0134","238.11671415212595","63.08314062550345","true","21.262741201280246","3","NA","NA","NA","0.5352300803587847"
"25267-newSection0ConsolidationDivision-21","1506.4800847070555","202.9373445539768","true","20.196528977541032","4","NA","NA","NA","0.20701553238174264"
"25267-AB-1-Densifyed-0174","358.21658629577735","82.10820954066251","true","25.223257847287567","4","NA","NA","NA","0.4862230552867161"
"25267-newSection1ConsolidationDivision-42","2573.7438877546942","323.86757248744107","true","20.17463975912834","5","NA","NA","NA","0.12168161540260343"
"25267-newSection1ConsolidationDivision-31","2360.404339127829","301.4922461938469","true","20.08382465324714","5","NA","NA","NA","0.13072114866513843"
"25267-AA-3-Densifyed-0167","252.76117849609244","64.92821677570441","true","21.503174130433738","7","NA","NA","NA","0.9815230213090205"
"25267-AB-3-Densifyed-0174","330.3732374340589","74.22225735054126","true","23.927714733353344","4","NA","NA","NA","0.5465636906990942"
"25267-newSection0ConsolidationDivision-37","1496.2584053160977","200.38602565724688","true","20.547613022436376","5","NA","NA","NA","0.2130054147375807"
"25267-AA-5-Densifyed-0136","315.6970592262694","71.31843937259765","true","20.68146711921484","3","NA","NA","NA","0.915251769938369"
"25267-AA-1-Densifyed-0063","323.8805492248548","73.23910189767506","true","24.729954938261322","6","NA","NA","NA","0.5892741210722107"
"25267-newSection6ConsolidationDivision-10","984.6485203417618","144.97324090925648","true","20.115286937260013","5","NA","NA","NA","0.9972339511444397"
"25267-newSection0ConsolidationDivision-25","2546.5324382066274","312.9888096057232","true","54.7607350657469","4","NA","NA","NA","0.13306625097818114"
"25267-AA-1-Densifyed-0009","251.78262061112778","66.92952087820193","true","36.31796942969863","3","NA","NA","NA","0.45968723797313576"
"25267-AA-6-Densifyed-0136","340.1729836384849","104.59034237194614","true","4.995705794625321","6","NA","NA","NA","0.39921085630006936"
"25267-AB-1-Densifyed-0140","451.3873879881728","109.74008454752357","true","4.985662176749057","6","NA","NA","NA","0.4187703367295876"
"25267-AA-1-Densifyed-0193","1121.3507176384855","204.20926568329466","true","5.005805240826965","7","NA","NA","NA","0.34540684480084033"
"25267-AA-1-Densifyed-0123","230.3000254173536","62.03942356230099","true","13.889338972497171","7","NA","NA","NA","0.5380491199798608"
"25267-AA-2-Densifyed-0208","177.56898322096197","86.06253251651626","true","37.750438003355114","5","NA","NA","NA","0.29240626024098476"
"25267-newSection5ConsolidationDivision-24","1553.1645293834422","202.466825522985","true","20.932894645441447","4","NA","NA","NA","0.22261511202025602"
"25267-newSection3ConsolidationDivision-22","1344.6147141777337","180.91987511660815","true","20.54360082858603","7","NA","NA","NA","0.238566033481755"
"25267-newSection1ConsolidationDivision-51","1933.5367357309028","244.03247717008634","true","21.219921388953416","5","NA","NA","NA","0.17883121525998275"
"25267-AB-2-Densifyed-0060","709.3976339520248","144.81407752753563","true","5.00010704698358","8","NA","NA","NA","0.38122599025253756"
"25267-newSection0ConsolidationDivision-7","1924.6619203550358","215.29600887300705","true","20.72719143612882","6","NA","NA","NA","0.28126324075746173"
"25267-newSection0ConsolidationDivision-23","1993.391541656261","261.4936423607708","true","19.98698690006599","6","NA","NA","NA","0.1536220629135498"
"25267-AB-4-Densifyed-0060","1433.105558530651","169.55300759395095","true","41.63020908131408","6","NA","NA","NA","1.2173378745337107"
"25267-New3Section-0","3006.824253398258","234.15091736736412","true","80.41935971785215","4","NA","NA","NA","0.528225823003578"
"25267-newSection3ConsolidationDivision-28","370.5218194075643","81.67018684525102","true","20.197984141432844","4","NA","NA","NA","0.5440339669903484"
"25267-AB-8-Densifyed-0150","324.257007541287","73.33574256735253","true","17.067267032891532","5","NA","NA","NA","0.9947545950781768"
"25267-newSection0ConsolidationDivision-40","881.8569502262335","152.74306101962796","true","20.81129268008094","5","NA","NA","NA","0.27967821119350034"
"25267-AA-1-Densifyed-0028","582.9814301507163","132.64732161441347","true","5.018660477465205","6","NA","NA","NA","0.8303650556397029"
"25267-newSection1ConsolidationDivision-59","1645.8591822127783","216.1482660428447","true","20.919342428741082","5","NA","NA","NA","0.1974222020557812"
"25267-AA-3-Densifyed-0020","633.0055362195624","100.72063092689962","true","26.87863084248539","5","NA","NA","NA","0.6338551021310648"
"25267-newSection0ConsolidationDivision-26","1512.3163793421108","196.91839381474523","true","49.51707303453886","7","NA","NA","NA","0.2971352964475344"
"25267-newSection2ConsolidationDivision-0","1429.5212517137757","189.4393398372368","true","20.867961502969067","4","NA","NA","NA","0.23775358504872676"
"25267-AB-1-Densifyed-0128","600.6021188323361","103.9449485215724","true","62.42816227646122","4","NA","NA","NA","0.5263453310523958"
"25267-newSection3ConsolidationDivision-20","574.1202962345824","123.39863158651654","true","76.21208470908607","3","NA","NA","NA","0.30904255426340627"
"25267-newSection0ConsolidationDivision-17","1825.0658630362962","237.5653114662524","true","20.583850236564587","6","NA","NA","NA","0.17489321573982633"
"25267-newSection1ConsolidationDivision-10","2071.760927176877","259.61964580398643","true","21.087150933467797","5","NA","NA","NA","0.16310075833842272"
"25267-AA-3-Densifyed-0208","247.403740078985","74.99066022025812","true","17.027046869658786","4","NA","NA","NA","0.5507355747765146"
"25267-newSection1ConsolidationDivision-64","2762.1883855256197","325.9017829408516","true","21.57532806923624","6","NA","NA","NA","0.1309265516893519"
"25267-AA-1-Densifyed-0004","1211.8758089449175","164.08799743104947","true","33.94851875945339","7","NA","NA","NA","0.3356889106529478"
"25267-AB-1-Densifyed-0122","498.4604985445068","114.87423356720487","true","4.999354374450566","5","NA","NA","NA","0.4553046505883315"
"25267-newSection1ConsolidationDivision-39","2835.557251410334","349.37452130927153","true","20.108140840399315","6","NA","NA","NA","0.9990557924113951"
"25267-AA-2-Densifyed-0013","310.378198391611","74.32525478037309","true","14.691478013916043","4","NA","NA","NA","0.996109847262117"
"25267-AB-4-Densifyed-0170","201.58622211436892","56.82186065842328","true","16.347417732013934","4","NA","NA","NA","0.6938710112051382"
"25267-newSection6ConsolidationDivision-7","1013.4399429694761","148.54821386747298","true","20.01458406256209","5","NA","NA","NA","0.30384868418459327"
"25267-AA-4-Densifyed-0167","230.91817214188262","73.26310626858587","true","32.655569639375564","4","NA","NA","NA","0.3966239491500302"
"25267-AA-2-Densifyed-0036","218.42371141907464","59.71371708849672","true","19.052731930706457","3","NA","NA","NA","0.5990673686227298"
"25267-AA-5-Densifyed-0143","1044.4128561752882","149.5593751459783","true","18.005208006620304","7","NA","NA","NA","0.5226037434979962"
"25267-AB-1-Densifyed-0059","429.796680787224","111.26648768536715","true","4.998547494994118","5","NA","NA","NA","0.3737759697012113"
"25267-newSection5ConsolidationDivision-11","1479.1967991896672","197.46114678696762","true","20.31773440937274","5","NA","NA","NA","0.2187368855598764"
"25267-newSection3ConsolidationDivision-2","1198.2473667769884","167.56831841615414","true","21.260929203755673","5","NA","NA","NA","0.2776220829144467"
"25267-AA-2-Densifyed-0017","626.2290547621958","139.74564206303208","true","5.17237616731576","8","NA","NA","NA","0.37922783196295945"
"25267-AA-5-Densifyed-0114","889.2154916992863","122.74591778286444","true","2.030473698469237","5","NA","NA","NA","0.5517061372930041"
"25267-AA-3-Densifyed-0274","336.42147285137406","89.14299974390386","true","1.1054233025766624","7","NA","NA","NA","0.49162718240672226"
"25267-newSection5ConsolidationDivision-20","5042.78694297616","332.08768671988673","true","68.0287988621471","11","NA","NA","NA","0.4533878821230702"
"25267-AB-7-Densifyed-0060","237.09462350508574","63.283456894243514","true","3.761591595615557","3","NA","NA","NA","0.7005250786462814"
"25267-AA-2-Densifyed-0274","331.5772584506708","74.69441155008757","true","25.21666746705459","6","NA","NA","NA","0.5267807106424989"
"25267-AA-1-Densifyed-0213","759.76884749086","152.09242799532473","true","4.237308929935137","9","NA","NA","NA","0.38398478196611485"
"25267-newSection6ConsolidationDivision-13","1051.1382732076831","147.81252089334805","true","21.22230016454906","6","NA","NA","NA","0.3307726823513244"
"25267-AB-3-Densifyed-0059","1576.7862944841636","197.57383584664538","true","88.48423574928795","6","NA","NA","NA","0.3148991307178681"
"25267-newSection3ConsolidationDivision-13","940.7301466602647","144.63290039079305","true","20.339353009143757","4","NA","NA","NA","0.29756206769628935"
"25267-newSection1ConsolidationDivision-73","1317.9480930175175","200.62918709383104","true","20.68586920049637","5","NA","NA","NA","0.20590438834565056"
"25267-AB-1-Densifyed-0184","407.5810949156357","81.84974207936591","true","43.53890458712072","3","NA","NA","NA","0.6150208790326414"
"25267-AB-2-Densifyed-0122","873.5266879044386","123.71102769464514","true","27.619648919570743","7","NA","NA","NA","0.4650089986656179"
"25267-newSection2ConsolidationDivision-4","1173.3518151208614","164.5910040807937","true","20.578827572329846","4","NA","NA","NA","0.26842396677232033"
"25267-AB-1-Densifyed-0139","292.33821968612494","81.34038349523203","true","36.28789491816728","4","NA","NA","NA","0.3916034765301457"
"25267-AB-3-Densifyed-0176","383.1522555641079","78.80619165378752","true","19.45591270828221","5","NA","NA","NA","0.619536453911134"
"25267-AA-3-Densifyed-0083","237.41586361560553","61.78177547382715","true","15.992789243595222","4","NA","NA","NA","0.662022854987228"
"25267-AB-3-Densifyed-0152","350.85836332321526","78.1228445424815","true","26.160230366480196","5","NA","NA","NA","0.5396123038550742"
"25267-AA-4-Densifyed-0063","108.9432868854399","105.54106967221182","true","5.003360545643927","7","NA","NA","NA","0.08282282715371782"
"25267-newSection5ConsolidationDivision-16","1145.1445661748655","199.26345087923642","true","15.208436433014407","6","NA","NA","NA","0.9992123094782374"
"25267-AB-1-Densifyed-0144","418.5360524695292","82.25728708533158","true","21.848850138024765","3","NA","NA","NA","0.5933644760185354"
"25267-AA-3-Densifyed-0015","388.20518453482225","103.04936224010599","true","4.982660865630271","8","NA","NA","NA","0.35394797413048346"
"25267-AA-1-Densifyed-0023","233.87090968253986","69.36946024423435","true","11.210295139196127","4","NA","NA","NA","0.3347344082318482"
"25267-AA-2-Densifyed-0032","529.9520967047042","95.07084694758291","true","53.74050068019743","4","NA","NA","NA","0.46852899937122405"
"25267-AA-1-Densifyed-0208","922.8814529697887","137.52500115759952","true","21.376570002396043","7","NA","NA","NA","0.4560200976021605"
"25267-AB-2-Densifyed-0179","376.1187326422425","77.81581872440876","true","19.544692096707315","5","NA","NA","NA","0.6436269835731302"
"25267-AB-1-Densifyed-0175","413.11142791081454","91.8156169917779","true","11.054148065850182","5","NA","NA","NA","0.37163628953149236"
"25267-newSection3ConsolidationDivision-16","985.1702476177811","166.60441225215902","true","10.670694998628976","8","NA","NA","NA","0.2510241980594363"
"25267-AB-1-Densifyed-0150","265.60186960664953","88.1563867674144","true","4.271678033726241","7","NA","NA","NA","0.42342213087935493"
"25267-AA-3-Densifyed-0165","253.8462574841663","65.25547427052558","true","21.986764566721288","6","NA","NA","NA","0.5369322430774178"
"25267-AB-3-Densifyed-0060","290.6184889041655","68.89286768683608","true","16.60493106370065","4","NA","NA","NA","0.5980023919944963"
"25267-newSection2ConsolidationDivision-18","1410.1502791675603","192.7522846321647","true","20.01458021344587","4","NA","NA","NA","0.22084753276562233"
"25267-newSection6ConsolidationDivision-2","1010.3586582998969","146.22922903487782","true","74.83547876056993","4","NA","NA","NA","0.32057427229075525"
"25267-AA-1-Densifyed-0030","523.4449605810026","126.26244877205107","true","4.996329121383859","7","NA","NA","NA","0.7508913260563125"
"25267-newSection0ConsolidationDivision-8","2597.844831230059","313.91579565334047","true","21.126382051025946","5","NA","NA","NA","0.13314452787412448"
"25267-newSection0ConsolidationDivision-19","809.8692071094003","130.96551656436097","true","20.42835907608555","5","NA","NA","NA","0.3342633339681726"
"25267-newSection1ConsolidationDivision-8","2695.5984811014096","329.70317833799646","true","20.731538629121413","5","NA","NA","NA","0.12322044112729434"
"25267-newSection3ConsolidationDivision-6","1059.7287188394087","162.87330120811288","true","20.36426455287798","5","NA","NA","NA","0.324857980195295"
"25267-newSection3ConsolidationDivision-4","830.302347528626","133.93598839777562","true","19.72291909754762","5","NA","NA","NA","0.3134338756361235"
"25267-AA-7-Densifyed-0136","327.55619222782116","104.20481339530703","true","4.99999100908824","7","NA","NA","NA","0.346678462361857"
"25267-newSection0ConsolidationDivision-1","1650.9473574127194","210.10793444409774","true","20.91258172740893","5","NA","NA","NA","0.21101176885739728"
"25267-AA-1-Densifyed-0073","167.73327851396436","62.57167150172378","true","2.4646901342569985","2","NA","NA","NA","0.3939653984660354"
"25267-AB-2-Densifyed-0128","230.03203771371074","66.85976498588772","true","23.368412822124586","3","NA","NA","NA","0.5360327219943112"
"25267-AA-1-Densifyed-0044","1183.3363619669267","158.28046099987915","true","44.52628479362203","6","NA","NA","NA","0.41334699262557123"
"25267-newSection5ConsolidationDivision-7","1333.9176678259992","181.52013670168787","true","20.543606060139794","4","NA","NA","NA","0.9979793548662341"
"25267-AB-2-Densifyed-0170","289.9496509852733","90.79370752074195","true","4.988063669271379","5","NA","NA","NA","0.4262989028378184"
"25267-AA-3-Densifyed-0074","572.588402219145","96.74479625904556","true","28.90862164666009","5","NA","NA","NA","0.8862781829913421"
"25267-AA-5-Densifyed-0013","281.87997269691726","69.82683292722035","true","14.693627897394624","5","NA","NA","NA","0.48900071855539745"
"25267-AB-3-Densifyed-0150","266.4600197204513","88.9857611363679","true","4.999187129163212","8","NA","NA","NA","0.4209076561250347"
"25267-newSection0ConsolidationDivision-20","1904.7665465015202","232.82193610832607","true","21.70042365177242","5","NA","NA","NA","0.19815633136654784"
"25267-newSection3ConsolidationDivision-35","1431.0338690866001","188.94609701712238","true","20.867964774462003","7","NA","NA","NA","0.23350929594792638"
"25267-newSection5ConsolidationDivision-17","1572.6034233532096","206.4910458539773","true","20.68437229772134","4","NA","NA","NA","0.9996231191011206"
"25267-AA-1-Densifyed-0174","412.6934237475342","95.4015221708887","true","36.70575587701308","4","NA","NA","NA","0.42680176312606133"
"25267-AA-3-Densifyed-0025","344.1394224141174","78.34937414361714","true","15.235852611599375","3","NA","NA","NA","0.4567885253817048"
"25267-newSection1ConsolidationDivision-7","1001.6966972134045","150.62383465169515","true","20.202881897144437","5","NA","NA","NA","0.2835541619725146"
"25267-newSection1ConsolidationDivision-30","1867.9184386967959","247.66448109399923","true","20.014579919585934","5","NA","NA","NA","0.1612169370725835"
"25267-AA-2-Densifyed-0123","274.4282746011466","98.04383933891717","true","29.37590927738193","9","NA","NA","NA","0.24618156040814615"
"25267-AA-3-Densifyed-0143","380.9814601356162","94.64147752465755","true","7.415755681451751","4","NA","NA","NA","0.5190759739087197"
"25267-AA-3-Densifyed-0019","201.22024444842788","63.24375872595277","true","6.376266696056989","3","NA","NA","NA","0.4354973268140569"
"25267-AA-2-Densifyed-0026","330.16237026675446","75.72951225060231","true","38.309638074255005","3","NA","NA","NA","0.44839191918474086"
"25267-newSection5ConsolidationDivision-12","1204.775236801538","171.7155180082732","true","20.583863787154357","5","NA","NA","NA","0.2497515032947539"
"25267-AA-2-Densifyed-0033","376.8859691251977","78.35422204478796","true","24.09338640456586","3","NA","NA","NA","0.5988920321193472"
"25267-AA-2-Densifyed-0019","273.13430524661413","66.78394969472704","true","17.33764905459404","4","NA","NA","NA","0.5834861910459277"
"25267-newSection3ConsolidationDivision-10","1156.7593961811283","184.17170076531812","true","20.63467269375469","5","NA","NA","NA","0.9234729512509064"
"25267-newSection1ConsolidationDivision-5","712.1152484567585","118.70121271416527","true","40.33452886872426","5","NA","NA","NA","0.4359955189411932"
"25267-AB-2-Densifyed-0140","404.328890018142","79.2174001814503","true","28.143419617133937","3","NA","NA","NA","1.0569859804510886"
"25267-AA-2-Densifyed-0078","298.0532443040208","69.97528003687806","true","41.70547179359416","3","NA","NA","NA","0.5358279839474273"
"25267-newSection1ConsolidationDivision-53","808.032150440719","145.94116849220495","true","39.24077314318283","3","NA","NA","NA","0.36057452361911563"
"25267-AB-2-Densifyed-0165","837.3621077627148","161.39131139526654","true","5.000002262398516","10","NA","NA","NA","0.42898812452550145"
"25267-AA-2-Densifyed-0029","458.15196353928593","85.65447570288353","true","23.79060371568995","3","NA","NA","NA","0.9450527089029107"
"25267-AA-3-Densifyed-0136","440.9554247302636","120.22250587197978","true","5.028573342924197","6","NA","NA","NA","0.38262922410009637"
"25267-AB-2-Densifyed-0178","275.3844938129734","68.39583561422197","true","14.976953638895802","5","NA","NA","NA","0.999889723787621"
"25267-newSection0ConsolidationDivision-24","3033.754855714992","247.48594169406226","true","21.08605702155697","6","NA","NA","NA","0.8073585922166276"
"25267-newSection0ConsolidationDivision-34","589.815701275373","103.53536044866665","true","20.869926703043323","4","NA","NA","NA","0.45448867795222103"
"25267-AA-1-Densifyed-0067","243.63694667515577","64.11637533922199","true","21.87309768097311","3","NA","NA","NA","0.528163228072843"
"25267-newSection2ConsolidationDivision-16","1308.8618975065165","177.89618695119844","true","20.767892402769988","5","NA","NA","NA","0.9993224591433658"
"25267-AA-2-Densifyed-0004","176.98962934055962","63.70887494714274","true","28.25473138267913","3","NA","NA","NA","0.5008384029308195"
"25267-newSection6ConsolidationDivision-14","1117.007365660214","149.27554355696526","true","73.59245329420571","3","NA","NA","NA","0.40037974528498355"
"25267-newSection5ConsolidationDivision-6","341.7192812682355","96.32320880904871","true","50.15946210134714","4","NA","NA","NA","0.21762138688145613"
"25267-newSection1ConsolidationDivision-23","1017.6883460649059","155.91048587368402","true","70.28378709012009","4","NA","NA","NA","0.38002287744508434"
"25267-AB-2-Densifyed-0164","680.7706698859773","104.41765313496178","true","28.717292544473636","3","NA","NA","NA","0.6813264418458987"
"25267-AA-2-Densifyed-0210","914.5117448826522","169.16967994863552","true","18.91459082607016","11","NA","NA","NA","0.34492752615242195"
"25267-newSection1ConsolidationDivision-77","1857.459432155979","243.86336683508975","true","20.306998194415964","5","NA","NA","NA","0.1667614972604115"
"25267-newSection1ConsolidationDivision-67","995.5930958815653","179.1580449681305","true","19.818195202143023","4","NA","NA","NA","0.9903846876631104"
"25267-AB-2-Densifyed-0139","502.79262016657765","90.90509597310013","true","46.5600948446638","3","NA","NA","NA","0.5598615599102031"
"25267-newSection1ConsolidationDivision-71","1134.5716338912607","163.057595389697","true","20.72963182318752","5","NA","NA","NA","0.9854015409573929"
"25267-AA-1-Densifyed-0165","586.5896558333865","96.91186438559141","true","25.589606634686337","6","NA","NA","NA","0.9410252697813498"
"25267-newSection6ConsolidationDivision-3","896.4285858514004","142.72594957382142","true","18.27859001242045","5","NA","NA","NA","0.2815314855206232"
"25267-newSection1ConsolidationDivision-60","1130.604319353912","161.88253527970653","true","20.869929390019937","5","NA","NA","NA","0.27230588414774837"
"25267-newSection0ConsolidationDivision-13","1601.1938795643023","207.11856872019862","true","20.91734104894644","6","NA","NA","NA","0.21784798134643962"
"25267-AB-1-Densifyed-0058","178.12407070375076","55.03514468347697","true","18.958220470507136","3","NA","NA","NA","0.5160182753685589"
"25267-newSection2ConsolidationDivision-19","1429.5425393284113","190.40053247334595","true","20.500606738211914","6","NA","NA","NA","0.23408556824795917"
"25267-New2Section-13","3783.209325872892","275.35283473843873","true","72.99902594130944","5","NA","NA","NA","1.1091272217749093"
"25267-AA-1-Densifyed-0118","106.33511335455455","52.6620035460395","true","7.414323005249877","5","NA","NA","NA","0.22383837021907205"
"25267-New1Section-7","6867.538622710926","352.6379631097955","true","219.65082282036144","3","NA","NA","NA","0.9090908408567773"
"25267-newSection0ConsolidationDivision-31","1399.3698562958161","193.28105930113216","true","20.014582446369705","5","NA","NA","NA","0.2147055665764004"
"25267-AB-1-Densifyed-0178","812.3162312618556","119.07509688581327","true","40.93053630431271","5","NA","NA","NA","0.5418830557426403"
"25267-AB-7-Densifyed-0150","283.7463541478402","68.9295510131749","true","18.882779288438673","6","NA","NA","NA","0.562288577345365"
"25267-AB-4-Densifyed-0150","178.39802383735582","53.6716030255279","true","14.151528277215942","3","NA","NA","NA","0.6359500864300095"
"25267-newSection6ConsolidationDivision-18","886.4885274084409","138.94524582498863","true","69.78651655378177","4","NA","NA","NA","1.1205775130052986"
"25267-AA-1-Densifyed-0274","232.77676869421694","68.12771423514664","true","23.291376640972913","5","NA","NA","NA","0.4140578096923398"
"25267-AA-6-Densifyed-0185","407.9791381739948","82.30470253138431","true","27.807843343922922","4","NA","NA","NA","0.5426698786547512"
"25267-newSection1ConsolidationDivision-14","382.28435390813326","82.66197320937098","true","20.919089182504663","3","NA","NA","NA","0.5398219088360481"
"25267-AB-1-Densifyed-0170","298.77112107487915","93.17110714649978","true","4.816086173414558","7","NA","NA","NA","0.4188362705624501"
"25267-AA-1-Densifyed-0026","348.6810440743627","78.96385170495697","true","15.336648756742054","4","NA","NA","NA","0.452994642987509"
"25267-AB-1-Densifyed-0163","833.3440924084038","161.15450109497056","true","4.999153078566191","9","NA","NA","NA","0.4261928179308387"
"25267-AB-14-Densifyed-0150","384.8553594353806","81.49564271136732","true","17.297198426385997","5","NA","NA","NA","0.49416706225776563"
"25267-AB-3-Densifyed-0155","536.2987596605969","93.55413587590971","true","26.595941679398397","4","NA","NA","NA","0.8773969073181079"
"25267-newSection1ConsolidationDivision-61","2747.1905472141434","299.56746245525426","true","20.744538031968485","6","NA","NA","NA","0.17937696858536972"
"25267-AA-2-Densifyed-0118","445.3341014440302","91.6753446338409","true","1.9035529971891805","9","NA","NA","NA","0.5129074499948179"
"25267-AA-1-Densifyed-0031","415.46302073815315","81.79746826613912","true","24.405497937111495","4","NA","NA","NA","0.640124472839161"
"25267-AB-1-Densifyed-0115","203.50449602075693","58.781338311739205","true","46.11112588915053","2","NA","NA","NA","0.5262765541474939"
"25267-newSection1ConsolidationDivision-13","594.8139877730171","106.90533445045","true","19.66978203328244","4","NA","NA","NA","0.9908186133336899"
"25267-AA-2-Densifyed-0117","250.40909556909202","106.44603533020894","true","5.108648510488982","4","NA","NA","NA","0.24873458278240407"
"25267-newSection5ConsolidationDivision-22","1668.7235845641972","212.14475207207298","true","21.22374666499635","5","NA","NA","NA","0.21605628223642276"
"25267-newSection1ConsolidationDivision-11","1796.8272231163573","232.1230198639677","true","20.91734003975119","5","NA","NA","NA","0.18267260214077635"
"25267-newSection0ConsolidationDivision-4","1940.8471184106734","260.82225861976895","true","56.27085221678465","3","NA","NA","NA","0.15464880617754376"
"25267-AB-1-Densifyed-0165","343.84983596977736","77.80555215162963","true","15.614521217634374","3","NA","NA","NA","0.47237181852998655"
"25267-AA-1-Densifyed-0185","289.8302614141151","89.6602196065022","true","4.25988477418504","8","NA","NA","NA","0.5124037271954358"
"25267-newSection1ConsolidationDivision-17","1554.5816104583846","205.3919587312326","true","21.092913198596182","5","NA","NA","NA","0.21123829664745017"
